Source	Target	Type	Confidence	Rule_ID	Quality_Tier	Meets_Original_Threshold
X276_RS24905	X276_RS24915	activation	1.000	X276_RS24915_rule_2	high	True
X276_RS21295	X276_RS24915	activation	1.000	X276_RS24915_rule_3	high	True
X276_RS28340	X276_RS24920	activation	1.000	X276_RS24920_rule_1	high	True
X276_RS28430	X276_RS24920	activation	1.000	X276_RS24920_rule_2	high	True
X276_RS28425	X276_RS24920	activation	1.000	X276_RS24920_rule_3	high	True
X276_RS24915	X276_RS24925	activation	1.000	X276_RS24925_rule_1	high	True
X276_RS24905	X276_RS24925	activation	1.000	X276_RS24925_rule_2	high	True
X276_RS21295	X276_RS24925	activation	1.000	X276_RS24925_rule_3	high	True
X276_RS25155	X276_RS24930	activation	1.000	X276_RS24930_rule_1	high	True
X276_RS25150	X276_RS24930	activation	1.000	X276_RS24930_rule_2	high	True
X276_RS24865	X276_RS24930	activation	1.000	X276_RS24930_rule_3	high	True
X276_RS02815	X276_RS24935	activation	1.000	X276_RS24935_rule_1	high	True
X276_RS27030	X276_RS24935	activation	1.000	X276_RS24935_rule_2	high	True
X276_RS25160	X276_RS24935	activation	1.000	X276_RS24935_rule_3	high	True
X276_RS15860	X276_RS24940	activation	1.000	X276_RS24940_rule_1	high	True
X276_RS22610	X276_RS24940	activation	1.000	X276_RS24940_rule_2	high	True
X276_RS21210	X276_RS24940	activation	1.000	X276_RS24940_rule_3	high	True
X276_RS02675	X276_RS24945	activation	1.000	X276_RS24945_rule_1	high	True
X276_RS25180	X276_RS24945	activation	1.000	X276_RS24945_rule_2	high	True
X276_RS02675	X276_RS24945	activation	1.000	X276_RS24945_rule_1	high	True
X276_RS06635	X276_RS24950	activation	1.000	X276_RS24950_rule_1	high	True
X276_RS25700	X276_RS24950	activation	1.000	X276_RS24950_rule_2	high	True
X276_RS25705	X276_RS24950	activation	1.000	X276_RS24950_rule_3	high	True
X276_RS26905	X276_RS24955	activation	1.000	X276_RS24955_rule_1	high	True
X276_RS26900	X276_RS24955	activation	1.000	X276_RS24955_rule_2	high	True
X276_RS26935	X276_RS24955	activation	1.000	X276_RS24955_rule_3	high	True
X276_RS08140	X276_RS24960	activation	0.947	X276_RS24960_rule_1	high	True
X276_RS08140	X276_RS24960	activation	0.947	X276_RS24960_rule_1	high	True
X276_RS08140	X276_RS24960	activation	0.947	X276_RS24960_rule_1	high	True
X276_RS09635	X276_RS24965	activation	1.000	X276_RS24965_rule_1	high	True
X276_RS08845	X276_RS24965	activation	1.000	X276_RS24965_rule_2	high	True
X276_RS01755	X276_RS24965	activation	1.000	X276_RS24965_rule_3	high	True
X276_RS06895	X276_RS24970	activation	1.000	X276_RS24970_rule_1	high	True
X276_RS13880	X276_RS24970	activation	1.000	X276_RS24970_rule_2	high	True
X276_RS13895	X276_RS24970	activation	1.000	X276_RS24970_rule_3	high	True
X276_RS25460	X276_RS24975	activation	0.941	X276_RS24975_rule_1	high	True
X276_RS02095	X276_RS24975	activation	0.941	X276_RS24975_rule_1	high	True
X276_RS25585	X276_RS24975	activation	0.941	X276_RS24975_rule_2	high	True
X276_RS02095	X276_RS24975	activation	0.941	X276_RS24975_rule_2	high	True
X276_RS21340	X276_RS24975	activation	0.941	X276_RS24975_rule_3	high	True
X276_RS02095	X276_RS24975	activation	0.941	X276_RS24975_rule_3	high	True
X276_RS25175	X276_RS24980	activation	1.000	X276_RS24980_rule_1	high	True
X276_RS09300	X276_RS24980	activation	1.000	X276_RS24980_rule_2	high	True
X276_RS25175	X276_RS24980	activation	1.000	X276_RS24980_rule_1	high	True
X276_RS25110	X276_RS24985	activation	1.000	X276_RS24985_rule_1	high	True
X276_RS25110	X276_RS24985	activation	1.000	X276_RS24985_rule_1	high	True
X276_RS25110	X276_RS24985	activation	1.000	X276_RS24985_rule_1	high	True
X276_RS17695	X276_RS24990	activation	1.000	X276_RS24990_rule_1	high	True
X276_RS17695	X276_RS24990	activation	1.000	X276_RS24990_rule_1	high	True
X276_RS17695	X276_RS24990	activation	1.000	X276_RS24990_rule_1	high	True
X276_RS25075	X276_RS24995	activation	1.000	X276_RS24995_rule_1	high	True
X276_RS27240	X276_RS24995	activation	1.000	X276_RS24995_rule_2	high	True
X276_RS27235	X276_RS24995	activation	1.000	X276_RS24995_rule_3	high	True
X276_RS16245	X276_RS25000	activation	1.000	X276_RS25000_rule_1	high	True
X276_RS25090	X276_RS25000	activation	1.000	X276_RS25000_rule_2	high	True
X276_RS16805	X276_RS25000	activation	1.000	X276_RS25000_rule_3	high	True
X276_RS07530	X276_RS25005	activation	1.000	X276_RS25005_rule_1	high	True
X276_RS25620	X276_RS25005	activation	1.000	X276_RS25005_rule_2	high	True
X276_RS25690	X276_RS25005	activation	1.000	X276_RS25005_rule_3	high	True
X276_RS20555	X276_RS25010	activation	1.000	X276_RS25010_rule_1	high	True
X276_RS27505	X276_RS25010	activation	1.000	X276_RS25010_rule_2	high	True
X276_RS25045	X276_RS25010	activation	1.000	X276_RS25010_rule_3	high	True
X276_RS22680	X276_RS25015	activation	1.000	X276_RS25015_rule_1	high	True
X276_RS22600	X276_RS25015	activation	1.000	X276_RS25015_rule_2	high	True
X276_RS25035	X276_RS25015	activation	1.000	X276_RS25015_rule_3	high	True
X276_RS22680	X276_RS25020	activation	1.000	X276_RS25020_rule_1	high	True
X276_RS22600	X276_RS25020	activation	1.000	X276_RS25020_rule_2	high	True
X276_RS25035	X276_RS25020	activation	1.000	X276_RS25020_rule_3	high	True
X276_RS20830	X276_RS25025	activation	1.000	X276_RS25025_rule_1	high	True
X276_RS20830	X276_RS25025	activation	1.000	X276_RS25025_rule_1	high	True
X276_RS20830	X276_RS25025	activation	1.000	X276_RS25025_rule_1	high	True
X276_RS25050	X276_RS25030	activation	1.000	X276_RS25030_rule_1	high	True
X276_RS21045	X276_RS25030	activation	1.000	X276_RS25030_rule_2	high	True
X276_RS22240	X276_RS25030	activation	1.000	X276_RS25030_rule_3	high	True
X276_RS25050	X276_RS25035	activation	1.000	X276_RS25035_rule_1	high	True
X276_RS21045	X276_RS25035	activation	1.000	X276_RS25035_rule_2	high	True
X276_RS22240	X276_RS25035	activation	1.000	X276_RS25035_rule_3	high	True
X276_RS24915	X276_RS25040	activation	1.000	X276_RS25040_rule_1	high	True
X276_RS24905	X276_RS25040	activation	1.000	X276_RS25040_rule_2	high	True
X276_RS21295	X276_RS25040	activation	1.000	X276_RS25040_rule_3	high	True
X276_RS20555	X276_RS25045	activation	1.000	X276_RS25045_rule_1	high	True
X276_RS27505	X276_RS25045	activation	1.000	X276_RS25045_rule_2	high	True
X276_RS25010	X276_RS25045	activation	1.000	X276_RS25045_rule_3	high	True
X276_RS22140	X276_RS25050	activation	1.000	X276_RS25050_rule_1	high	True
X276_RS25065	X276_RS25050	activation	1.000	X276_RS25050_rule_2	high	True
X276_RS22240	X276_RS25050	activation	1.000	X276_RS25050_rule_3	high	True
X276_RS20555	X276_RS25055	activation	1.000	X276_RS25055_rule_1	high	True
X276_RS27505	X276_RS25055	activation	1.000	X276_RS25055_rule_2	high	True
X276_RS25010	X276_RS25055	activation	1.000	X276_RS25055_rule_3	high	True
X276_RS22750	X276_RS25060	activation	1.000	X276_RS25060_rule_1	high	True
X276_RS25050	X276_RS25060	activation	1.000	X276_RS25060_rule_2	high	True
X276_RS22240	X276_RS25060	activation	1.000	X276_RS25060_rule_3	high	True
X276_RS22750	X276_RS25065	activation	1.000	X276_RS25065_rule_1	high	True
X276_RS25050	X276_RS25065	activation	1.000	X276_RS25065_rule_2	high	True
X276_RS22240	X276_RS25065	activation	1.000	X276_RS25065_rule_3	high	True
X276_RS24915	X276_RS25070	activation	1.000	X276_RS25070_rule_1	high	True
X276_RS24905	X276_RS25070	activation	1.000	X276_RS25070_rule_2	high	True
X276_RS21295	X276_RS25070	activation	1.000	X276_RS25070_rule_3	high	True
X276_RS24995	X276_RS25075	activation	1.000	X276_RS25075_rule_1	high	True
X276_RS27240	X276_RS25075	activation	1.000	X276_RS25075_rule_2	high	True
X276_RS27235	X276_RS25075	activation	1.000	X276_RS25075_rule_3	high	True
X276_RS27885	X276_RS25080	activation	0.933	X276_RS25080_rule_1	high	True
X276_RS26020	X276_RS25080	activation	0.933	X276_RS25080_rule_2	high	True
X276_RS26015	X276_RS25080	activation	0.933	X276_RS25080_rule_3	high	True
X276_RS26280	X276_RS25085	activation	1.000	X276_RS25085_rule_1	high	True
X276_RS26875	X276_RS25085	activation	1.000	X276_RS25085_rule_2	high	True
X276_RS26120	X276_RS25085	activation	1.000	X276_RS25085_rule_3	high	True
X276_RS16245	X276_RS25090	activation	1.000	X276_RS25090_rule_1	high	True
X276_RS25000	X276_RS25090	activation	1.000	X276_RS25090_rule_2	high	True
X276_RS16805	X276_RS25090	activation	1.000	X276_RS25090_rule_3	high	True
X276_RS25145	X276_RS25095	activation	0.947	X276_RS25095_rule_1	high	True
X276_RS27220	X276_RS25095	activation	0.941	X276_RS25095_rule_2	high	True
X276_RS25145	X276_RS25095	activation	0.941	X276_RS25095_rule_2	high	True
X276_RS24200	X276_RS25095	activation	0.941	X276_RS25095_rule_3	high	True
X276_RS25145	X276_RS25095	activation	0.941	X276_RS25095_rule_3	high	True
X276_RS25105	X276_RS25100	activation	1.000	X276_RS25100_rule_1	high	True
X276_RS05645	X276_RS25100	activation	1.000	X276_RS25100_rule_2	high	True
X276_RS25215	X276_RS25100	activation	1.000	X276_RS25100_rule_3	high	True
X276_RS25100	X276_RS25105	activation	1.000	X276_RS25105_rule_1	high	True
X276_RS05645	X276_RS25105	activation	1.000	X276_RS25105_rule_2	high	True
X276_RS25215	X276_RS25105	activation	1.000	X276_RS25105_rule_3	high	True
X276_RS24985	X276_RS25110	activation	1.000	X276_RS25110_rule_1	high	True
X276_RS24985	X276_RS25110	activation	1.000	X276_RS25110_rule_1	high	True
X276_RS24985	X276_RS25110	activation	1.000	X276_RS25110_rule_1	high	True
X276_RS05465	X276_RS25115	activation	1.000	X276_RS25115_rule_1	high	True
X276_RS07985	X276_RS25115	activation	1.000	X276_RS25115_rule_2	high	True
X276_RS08110	X276_RS25115	activation	1.000	X276_RS25115_rule_3	high	True
X276_RS02740	X276_RS25120	activation	1.000	X276_RS25120_rule_1	high	True
X276_RS28295	X276_RS25120	activation	1.000	X276_RS25120_rule_1	high	True
X276_RS26475	X276_RS25120	activation	1.000	X276_RS25120_rule_2	high	True
X276_RS02740	X276_RS25120	activation	1.000	X276_RS25120_rule_2	high	True
X276_RS02740	X276_RS25120	activation	1.000	X276_RS25120_rule_3	high	True
X276_RS04300	X276_RS25120	activation	1.000	X276_RS25120_rule_3	high	True
X276_RS25130	X276_RS25125	activation	1.000	X276_RS25125_rule_1	high	True
X276_RS25130	X276_RS25125	activation	1.000	X276_RS25125_rule_1	high	True
X276_RS25130	X276_RS25125	activation	1.000	X276_RS25125_rule_1	high	True
X276_RS25125	X276_RS25130	activation	1.000	X276_RS25130_rule_1	high	True
X276_RS25125	X276_RS25130	activation	1.000	X276_RS25130_rule_1	high	True
X276_RS25125	X276_RS25130	activation	1.000	X276_RS25130_rule_1	high	True
X276_RS03450	X276_RS25135	activation	1.000	X276_RS25135_rule_1	high	True
X276_RS21130	X276_RS25135	activation	1.000	X276_RS25135_rule_2	high	True
X276_RS25640	X276_RS25135	activation	1.000	X276_RS25135_rule_3	high	True
X276_RS01945	X276_RS25140	activation	1.000	X276_RS25140_rule_1	high	True
X276_RS01940	X276_RS25140	activation	1.000	X276_RS25140_rule_2	high	True
X276_RS01935	X276_RS25140	activation	1.000	X276_RS25140_rule_3	high	True
X276_RS25095	X276_RS25145	activation	0.947	X276_RS25145_rule_1	high	True
X276_RS25095	X276_RS25145	activation	0.947	X276_RS25145_rule_1	high	True
X276_RS25095	X276_RS25145	activation	0.947	X276_RS25145_rule_1	high	True
X276_RS24865	X276_RS25150	activation	1.000	X276_RS25150_rule_1	high	True
X276_RS24930	X276_RS25150	activation	1.000	X276_RS25150_rule_2	high	True
X276_RS25155	X276_RS25150	activation	1.000	X276_RS25150_rule_3	high	True
X276_RS24865	X276_RS25155	activation	1.000	X276_RS25155_rule_1	high	True
X276_RS24930	X276_RS25155	activation	1.000	X276_RS25155_rule_2	high	True
X276_RS25150	X276_RS25155	activation	1.000	X276_RS25155_rule_3	high	True
X276_RS02815	X276_RS25160	activation	1.000	X276_RS25160_rule_1	high	True
X276_RS27030	X276_RS25160	activation	1.000	X276_RS25160_rule_2	high	True
X276_RS24935	X276_RS25160	activation	1.000	X276_RS25160_rule_3	high	True
X276_RS21555	X276_RS25165	activation	1.000	X276_RS25165_rule_1	high	True
X276_RS19060	X276_RS25165	activation	1.000	X276_RS25165_rule_2	high	True
X276_RS15400	X276_RS25165	activation	1.000	X276_RS25165_rule_3	high	True
X276_RS02960	X276_RS25170	activation	0.947	X276_RS25170_rule_1	high	True
X276_RS03770	X276_RS25170	activation	0.947	X276_RS25170_rule_2	high	True
X276_RS03725	X276_RS25170	activation	0.947	X276_RS25170_rule_3	high	True
X276_RS09300	X276_RS25175	activation	1.000	X276_RS25175_rule_1	high	True
X276_RS24980	X276_RS25175	activation	1.000	X276_RS25175_rule_2	high	True
X276_RS09300	X276_RS25175	activation	1.000	X276_RS25175_rule_1	high	True
X276_RS24945	X276_RS25180	activation	1.000	X276_RS25180_rule_1	high	True
X276_RS02675	X276_RS25180	activation	1.000	X276_RS25180_rule_2	high	True
X276_RS24945	X276_RS25180	activation	1.000	X276_RS25180_rule_1	high	True
X276_RS27170	X276_RS25185	activation	1.000	X276_RS25185_rule_1	high	True
X276_RS01625	X276_RS25185	activation	1.000	X276_RS25185_rule_2	high	True
X276_RS27170	X276_RS25185	activation	1.000	X276_RS25185_rule_1	high	True
X276_RS26845	X276_RS25190	activation	1.000	X276_RS25190_rule_1	high	True
X276_RS26845	X276_RS25190	activation	1.000	X276_RS25190_rule_1	high	True
X276_RS26845	X276_RS25190	activation	1.000	X276_RS25190_rule_1	high	True
X276_RS06205	X276_RS25195	inhibition	1.000	X276_RS25195_rule_1	high	True
X276_RS02000	X276_RS25195	inhibition	1.000	X276_RS25195_rule_1	high	True
X276_RS02000	X276_RS25195	inhibition	1.000	X276_RS25195_rule_2	high	True
X276_RS05915	X276_RS25195	inhibition	1.000	X276_RS25195_rule_2	high	True
X276_RS06930	X276_RS25195	inhibition	1.000	X276_RS25195_rule_3	high	True
X276_RS02000	X276_RS25195	inhibition	1.000	X276_RS25195_rule_3	high	True
X276_RS02280	X276_RS25205	activation	0.947	X276_RS25205_rule_1	high	True
X276_RS00315	X276_RS25205	activation	0.947	X276_RS25205_rule_2	high	True
X276_RS26900	X276_RS25205	activation	0.947	X276_RS25205_rule_3	high	True
X276_RS02275	X276_RS25210	activation	1.000	X276_RS25210_rule_1	high	True
X276_RS02275	X276_RS25210	activation	1.000	X276_RS25210_rule_1	high	True
X276_RS02275	X276_RS25210	activation	1.000	X276_RS25210_rule_1	high	True
X276_RS25105	X276_RS25215	activation	1.000	X276_RS25215_rule_1	high	True
X276_RS05645	X276_RS25215	activation	1.000	X276_RS25215_rule_2	high	True
X276_RS25100	X276_RS25215	activation	1.000	X276_RS25215_rule_3	high	True
X276_RS28360	X276_RS25220	activation	1.000	X276_RS25220_rule_1	high	True
X276_RS25235	X276_RS25220	activation	1.000	X276_RS25220_rule_2	high	True
X276_RS21990	X276_RS25220	activation	1.000	X276_RS25220_rule_3	high	True
X276_RS24355	X276_RS25225	activation	1.000	X276_RS25225_rule_1	high	True
X276_RS25270	X276_RS25225	activation	1.000	X276_RS25225_rule_2	high	True
X276_RS25230	X276_RS25225	activation	1.000	X276_RS25225_rule_3	high	True
X276_RS24355	X276_RS25230	activation	1.000	X276_RS25230_rule_1	high	True
X276_RS25270	X276_RS25230	activation	1.000	X276_RS25230_rule_2	high	True
X276_RS25225	X276_RS25230	activation	1.000	X276_RS25230_rule_3	high	True
X276_RS28360	X276_RS25235	activation	1.000	X276_RS25235_rule_1	high	True
X276_RS25220	X276_RS25235	activation	1.000	X276_RS25235_rule_2	high	True
X276_RS21990	X276_RS25235	activation	1.000	X276_RS25235_rule_3	high	True
X276_RS02455	X276_RS25240	activation	0.947	X276_RS25240_rule_1	high	True
X276_RS25875	X276_RS25240	activation	0.947	X276_RS25240_rule_2	high	True
X276_RS02455	X276_RS25240	activation	0.947	X276_RS25240_rule_1	high	True
X276_RS25375	X276_RS25245	activation	1.000	X276_RS25245_rule_1	high	True
X276_RS25530	X276_RS25245	activation	1.000	X276_RS25245_rule_2	high	True
X276_RS25565	X276_RS25245	activation	1.000	X276_RS25245_rule_3	high	True
X276_RS02300	X276_RS25250	activation	1.000	X276_RS25250_rule_1	high	True
X276_RS07900	X276_RS25250	activation	1.000	X276_RS25250_rule_2	high	True
X276_RS01300	X276_RS25250	activation	1.000	X276_RS25250_rule_3	high	True
X276_RS25970	X276_RS25255	activation	1.000	X276_RS25255_rule_1	high	True
X276_RS26000	X276_RS25255	activation	1.000	X276_RS25255_rule_2	high	True
X276_RS21260	X276_RS25255	activation	1.000	X276_RS25255_rule_3	high	True
X276_RS20830	X276_RS25260	activation	0.941	X276_RS25260_rule_1	high	True
X276_RS25025	X276_RS25260	activation	0.941	X276_RS25260_rule_2	high	True
X276_RS18610	X276_RS25260	activation	0.941	X276_RS25260_rule_3	high	True
X276_RS25300	X276_RS25265	activation	0.947	X276_RS25265_rule_1	high	True
X276_RS25325	X276_RS25265	activation	0.947	X276_RS25265_rule_2	high	True
X276_RS26275	X276_RS25265	activation	0.947	X276_RS25265_rule_3	high	True
X276_RS25230	X276_RS25270	activation	1.000	X276_RS25270_rule_1	high	True
X276_RS24355	X276_RS25270	activation	1.000	X276_RS25270_rule_2	high	True
X276_RS25225	X276_RS25270	activation	1.000	X276_RS25270_rule_3	high	True
X276_RS00300	X276_RS25275	activation	1.000	X276_RS25275_rule_1	high	True
X276_RS00255	X276_RS25275	activation	1.000	X276_RS25275_rule_2	high	True
X276_RS25370	X276_RS25275	activation	1.000	X276_RS25275_rule_3	high	True
X276_RS25470	X276_RS25280	activation	1.000	X276_RS25280_rule_1	high	True
X276_RS25600	X276_RS25280	activation	1.000	X276_RS25280_rule_2	high	True
X276_RS25510	X276_RS25280	activation	1.000	X276_RS25280_rule_3	high	True
X276_RS28260	X276_RS25285	activation	1.000	X276_RS25285_rule_1	high	True
X276_RS23800	X276_RS25285	activation	1.000	X276_RS25285_rule_2	high	True
X276_RS24035	X276_RS25285	activation	1.000	X276_RS25285_rule_3	high	True
X276_RS21705	X276_RS25290	activation	0.941	X276_RS25290_rule_1	high	True
X276_RS25165	X276_RS25290	activation	0.941	X276_RS25290_rule_2	high	True
X276_RS15400	X276_RS25290	activation	0.941	X276_RS25290_rule_3	high	True
X276_RS25610	X276_RS25295	activation	1.000	X276_RS25295_rule_1	high	True
X276_RS25400	X276_RS25295	activation	1.000	X276_RS25295_rule_2	high	True
X276_RS25380	X276_RS25295	activation	1.000	X276_RS25295_rule_3	high	True
X276_RS25325	X276_RS25300	activation	1.000	X276_RS25300_rule_1	high	True
X276_RS25865	X276_RS25300	activation	1.000	X276_RS25300_rule_2	high	True
X276_RS25325	X276_RS25300	activation	1.000	X276_RS25300_rule_1	high	True
X276_RS01265	X276_RS25305	inhibition	0.941	X276_RS25305_rule_1	high	True
X276_RS10110	X276_RS25305	inhibition	0.941	X276_RS25305_rule_1	high	True
X276_RS01265	X276_RS25305	inhibition	0.941	X276_RS25305_rule_2	high	True
X276_RS16840	X276_RS25305	inhibition	0.941	X276_RS25305_rule_2	high	True
X276_RS01265	X276_RS25305	inhibition	0.941	X276_RS25305_rule_1	high	True
X276_RS10110	X276_RS25305	inhibition	0.941	X276_RS25305_rule_1	high	True
X276_RS25440	X276_RS25310	activation	1.000	X276_RS25310_rule_1	high	True
X276_RS25320	X276_RS25310	activation	1.000	X276_RS25310_rule_2	high	True
X276_RS25450	X276_RS25310	activation	1.000	X276_RS25310_rule_3	high	True
X276_RS10220	X276_RS25315	activation	0.941	X276_RS25315_rule_1	high	True
X276_RS00420	X276_RS25315	activation	0.941	X276_RS25315_rule_1	high	True
X276_RS10220	X276_RS25315	activation	0.941	X276_RS25315_rule_2	high	True
X276_RS00420	X276_RS25315	activation	0.941	X276_RS25315_rule_2	high	True
X276_RS10220	X276_RS25315	activation	0.941	X276_RS25315_rule_2	high	True
X276_RS00420	X276_RS25315	activation	0.941	X276_RS25315_rule_2	high	True
X276_RS25440	X276_RS25320	activation	1.000	X276_RS25320_rule_1	high	True
X276_RS25310	X276_RS25320	activation	1.000	X276_RS25320_rule_2	high	True
X276_RS25450	X276_RS25320	activation	1.000	X276_RS25320_rule_3	high	True
X276_RS25865	X276_RS25325	activation	1.000	X276_RS25325_rule_1	high	True
X276_RS25300	X276_RS25325	activation	1.000	X276_RS25325_rule_2	high	True
X276_RS25865	X276_RS25325	activation	1.000	X276_RS25325_rule_1	high	True
X276_RS24660	X276_RS25330	activation	1.000	X276_RS25330_rule_1	high	True
X276_RS25395	X276_RS25330	activation	1.000	X276_RS25330_rule_2	high	True
X276_RS25635	X276_RS25330	activation	1.000	X276_RS25330_rule_3	high	True
X276_RS01715	X276_RS25335	activation	1.000	X276_RS25335_rule_1	high	True
X276_RS03020	X276_RS25335	activation	1.000	X276_RS25335_rule_1	high	True
X276_RS03020	X276_RS25335	activation	1.000	X276_RS25335_rule_2	high	True
X276_RS12130	X276_RS25335	activation	1.000	X276_RS25335_rule_2	high	True
